Data/Fecha/Date,0810104001 - L'HOSPITALET LLOBR.
2021-12-29,8.91095890410959
2021-12-30,9.32420091324201
2021-12-31,10.687214611872148
2022-01-01,9.776255707762555
2022-01-02,9.618721461187215
2022-01-03,8.9337899543379
2022-01-04,8.926940639269406
2022-01-05,8.742009132420092
2022-01-06,9.769406392694064
2022-01-07,8.945205479452055
2022-01-08,9.356164383561644
2022-01-09,10.207762557077626
2022-01-10,8.897260273972602
2022-01-11,9.114155251141552
2022-01-12,9.08675799086758
2022-01-13,9.35159817351598
2022-01-14,8.993150684931507
2022-01-15,9.659817351598171
2022-01-16,10.15296803652968
2022-01-17,8.799086757990867
2022-01-18,8.86986301369863
2022-01-19,8.773972602739725
2022-01-20,8.917808219178083
2022-01-21,8.788154897494305
2022-01-22,9.601366742596811
2022-01-23,9.904328018223234
2022-01-24,8.70615034168565
2022-01-25,9.006833712984054
2022-01-26,9.056947608200456
2022-01-27,8.838268792710705
2022-01-28,8.72892938496583
2022-01-29,10.312072892938495
2022-01-30,9.984054669703871
2022-01-31,9.441913439635536
2022-02-01,9.248291571753986
2022-02-02,9.305239179954444
2022-02-03,8.810933940774488
2022-02-04,8.813211845102506
2022-02-05,9.476082004555808
2022-02-06,10.14123006833713
2022-02-07,9.296127562642369
2022-02-08,8.772209567198178
2022-02-09,9.123006833712983
2022-02-10,8.79498861047836
2022-02-11,9.120728929384963
2022-02-12,9.646924829157175
2022-02-13,10.097949886104784
2022-02-14,9.261958997722097
2022-02-15,9.109339407744876
2022-02-16,8.963553530751708
2022-02-17,9.08883826879271
2022-02-18,9.00909090909091
2022-02-19,9.65
2022-02-20,10.456818181818182
2022-02-21,10.01590909090909
2022-02-22,8.811363636363636
2022-02-23,8.868181818181819
2022-02-24,9.15
2022-02-25,8.518181818181818
2022-02-26,9.563636363636364
2022-02-27,10.004545454545454
2022-02-28,9.340909090909092
2022-03-01,9.275
2022-03-02,8.847727272727273
2022-03-03,9.054545454545456
2022-03-04,8.822727272727272
2022-03-05,10.097727272727273
2022-03-06,9.897727272727272
2022-03-07,9.136363636363637
2022-03-08,8.938636363636364
2022-03-09,8.834090909090909
2022-03-10,9.102272727272728
2022-03-11,8.963636363636363
2022-03-12,9.190909090909091
2022-03-13,10.095454545454546
2022-03-14,8.856818181818182
2022-03-15,9.268181818181818
2022-03-16,8.772727272727273
2022-03-17,9.10909090909091
2022-03-18,8.988636363636363
2022-03-19,9.568181818181818
2022-03-20,10.081818181818182
2022-03-21,8.965909090909092
2022-03-22,8.897727272727273
2022-03-23,8.720454545454546
2022-03-24,8.89090909090909
2022-03-25,8.877272727272727
2022-03-26,9.159090909090908
2022-03-27,9.822727272727272
2022-03-28,9.225
2022-03-29,8.854545454545455
2022-03-30,8.665909090909091
2022-03-31,8.820454545454545
2022-04-01,9.038636363636364
2022-04-02,10.072727272727272
2022-04-03,9.822727272727272
2022-04-04,9.13409090909091
2022-04-05,9.029545454545454
2022-04-06,9.113636363636363
2022-04-07,8.856818181818182
2022-04-08,8.963636363636363
2022-04-09,9.552272727272728
2022-04-10,8.915909090909091
2022-04-11,8.913636363636364
2022-04-12,8.329545454545455
2022-04-13,8.513636363636364
2022-04-14,9.195454545454544
2022-04-15,9.068181818181818
2022-04-16,9.11590909090909
2022-04-17,9.11818181818182
2022-04-18,9.738636363636363
2022-04-19,8.95
2022-04-20,9.188636363636364
2022-04-21,8.456818181818182
2022-04-22,9.415909090909093
2022-04-23,9.322727272727272
2022-04-24,10.63181818181818
2022-04-25,9.345454545454546
2022-04-26,9.161363636363635
2022-04-27,9.518181818181818
2022-04-28,9.193181818181818
2022-04-29,8.954545454545455
2022-04-30,9.709090909090907
2022-05-01,10.527272727272727
2022-05-02,9.477272727272728
2022-05-03,9.247727272727271
2022-05-04,9.454545454545457
2022-05-05,9.338636363636365
2022-05-06,9.304545454545456
2022-05-07,9.75909090909091
2022-05-08,10.356818181818182
2022-05-09,9.747727272727271
2022-05-10,9.51590909090909
2022-05-11,9.768181818181818
2022-05-12,9.361363636363636
2022-05-13,9.38409090909091
2022-05-14,10.663636363636364
2022-05-15,10.461363636363636
2022-05-16,9.96818181818182
2022-05-17,9.472727272727273
2022-05-18,10.188636363636364
2022-05-19,9.702272727272728
2022-05-20,9.90681818181818
2022-05-21,10.611363636363636
2022-05-22,10.590909090909092
2022-05-23,9.904545454545454
2022-05-24,9.056818181818182
2022-05-25,9.304545454545456
2022-05-26,9.561363636363636
2022-05-27,9.429545454545456
2022-05-28,10.170068027210885
2022-05-29,10.648526077097506
2022-05-30,9.589569160997732
2022-05-31,9.55328798185941
2022-06-01,9.675736961451246
2022-06-02,9.315192743764172
2022-06-03,9.555555555555555
2022-06-04,9.7437641723356
2022-06-05,9.492063492063492
2022-06-06,10.308390022675736
2022-06-07,9.882086167800454
2022-06-08,9.605442176870747
2022-06-09,9.390022675736962
2022-06-10,9.179138321995463
2022-06-11,9.61904761904762
2022-06-12,10.199546485260772
2022-06-13,9.705215419501132
2022-06-14,9.07936507936508
2022-06-15,9.648526077097506
2022-06-16,9.35827664399093
2022-06-17,9.419501133786849
2022-06-18,9.850340136054422
2022-06-19,10.44671201814059
2022-06-20,9.560090702947846
2022-06-21,9.653061224489797
2022-06-22,9.192743764172336
2022-06-23,9.226757369614512
2022-06-24,9.242630385487528
2022-06-25,8.884353741496598
2022-06-26,9.424036281179138
2022-06-27,8.866213151927438
2022-06-28,9.06122448979592
2022-06-29,9.131519274376418
2022-06-30,8.773242630385488
2022-07-01,8.63265306122449
2022-07-02,9.052036199095022
2022-07-03,9.631221719457011
2022-07-04,8.595022624434389
2022-07-05,8.773755656108598
2022-07-06,8.705882352941176
2022-07-07,7.979638009049774
2022-07-08,7.018099547511312
2022-07-09,8.900452488687783
2022-07-10,8.904977375565611
2022-07-11,12.013574660633484
2022-07-12,8.484162895927602
2022-07-13,8.495475113122172
2022-07-14,8.389140271493213
2022-07-15,8.407239819004525
2022-07-16,9.099547511312217
2022-07-17,9.042986425339366
2022-07-18,8.574660633484163
2022-07-19,9.19683257918552
2022-07-20,8.676470588235293
2022-07-21,8.429864253393665
2022-07-22,8.239819004524886
2022-07-23,9.031674208144796
2022-07-24,9.55656108597285
2022-07-25,8.66289592760181
2022-07-26,8.649321266968325
2022-07-27,8.595022624434389
2022-07-28,8.319004524886878
2022-07-29,8.497737556561086
2022-07-30,8.597285067873303
2022-07-31,8.67420814479638
2022-08-01,8.536199095022624
2022-08-02,8.147392290249433
2022-08-03,8.106575963718821
2022-08-04,7.925170068027211
2022-08-05,8.19501133786848
2022-08-06,8.759637188208616
2022-08-07,8.294784580498867
2022-08-08,7.712018140589569
2022-08-09,8.492063492063492
2022-08-10,7.746031746031746
2022-08-11,8.029478458049887
2022-08-12,8.337868480725623
2022-08-13,8.142857142857142
2022-08-14,7.827664399092971
2022-08-15,7.64625850340136
2022-08-16,7.820861678004535
2022-08-17,7.226757369614512
2022-08-18,7.122448979591836
2022-08-19,7.619909502262443
2022-08-20,7.776018099547511
2022-08-21,8.2420814479638
2022-08-22,7.622171945701357
2022-08-23,7.269230769230769
2022-08-24,7.357466063348416
2022-08-25,7.418552036199095
2022-08-26,7.445701357466063
2022-08-27,8.289592760180996
2022-08-28,8.194570135746606
2022-08-29,8.260180995475114
2022-08-30,8.133484162895927
2022-08-31,8.307692307692308
2022-09-01,8.395927601809955
2022-09-02,8.246606334841628
2022-09-03,8.726244343891402
2022-09-04,9.400452488687783
2022-09-05,8.986425339366516
2022-09-06,8.744343891402714
2022-09-07,8.42081447963801
2022-09-08,8.088235294117647
2022-09-09,8.266968325791856
2022-09-10,9.382352941176473
2022-09-11,9.73076923076923
2022-09-12,9.334841628959277
2022-09-13,8.613122171945701
2022-09-14,8.764705882352942
2022-09-15,9.126696832579183
2022-09-16,8.647058823529411
2022-09-17,9.063348416289593
2022-09-18,9.624434389140273
2022-09-19,8.778280542986426
2022-09-20,8.701357466063348
2022-09-21,9.03393665158371
2022-09-22,8.873303167420815
2022-09-23,8.552036199095022
2022-09-24,8.981900452488688
2022-09-25,9.309954751131222
2022-09-26,9.59049773755656
2022-09-27,9.06787330316742
2022-09-28,9.289592760180996
2022-09-29,8.671945701357465
2022-09-30,9.020361990950226
2022-10-01,9.284424379232506
2022-10-02,9.776523702031604
2022-10-03,9.16704288939052
2022-10-04,8.731376975169301
2022-10-05,8.758465011286681
2022-10-06,8.762979683972912
2022-10-07,8.611738148984198
2022-10-08,9.830699774266366
2022-10-09,10.286681715575622
2022-10-10,8.99548532731377
2022-10-11,9.406320541760724
2022-10-12,10.08803611738149
2022-10-13,8.559819413092551
2022-10-14,8.690744920993229
2022-10-15,9.81038374717833
2022-10-16,10.027088036117382
2022-10-17,9.334085778781038
2022-10-18,9.15801354401806
2022-10-19,8.864559819413092
2022-10-20,9.079006772009029
2022-10-21,9.076576576576576
2022-10-22,9.815730337078652
2022-10-23,10.191011235955056
2022-10-24,9.206741573033709
2022-10-25,8.386516853932584
2022-10-26,10.107865168539323
2022-10-27,9.141573033707866
2022-10-28,8.77752808988764
2022-10-29,9.746067415730336
2022-10-30,9.761797752808988
2022-10-31,8.640449438202246
2022-11-01,10.312359550561798
2022-11-02,9.03820224719101
2022-11-03,8.328089887640449
2022-11-04,9.312359550561798
2022-11-05,9.831460674157304
2022-11-06,10.089887640449438
2022-11-07,9.020224719101124
2022-11-08,8.982022471910112
2022-11-09,8.993258426966293
2022-11-10,8.84943820224719
2022-11-11,8.671910112359551
2022-11-12,9.460674157303371
2022-11-13,10.013483146067417
2022-11-14,8.885393258426966
2022-11-15,8.860674157303372
2022-11-16,9.119101123595506
2022-11-17,8.746067415730337
2022-11-18,8.503370786516854
2022-11-19,9.775280898876405
2022-11-20,10.103370786516852
2022-11-21,8.764044943820224
2022-11-22,8.786516853932584
2022-11-23,9.476404494382022
2022-11-24,8.824719101123595
2022-11-25,8.786516853932584
2022-11-26,9.92134831460674
2022-11-27,9.759550561797752
2022-11-28,8.66067415730337
2022-11-29,9.269662921348315
2022-11-30,8.973033707865168
2022-12-01,9.193258426966292
2022-12-02,8.932584269662922
2022-12-03,9.725842696629211
2022-12-04,9.251685393258429
2022-12-05,8.964044943820225
2022-12-06,9.262921348314606
2022-12-07,8.525842696629214
2022-12-08,8.88314606741573
2022-12-09,8.710112359550562
2022-12-10,9.280898876404494
2022-12-11,9.474157303370786
2022-12-12,8.665168539325842
2022-12-13,8.620224719101124
2022-12-14,9.238202247191012
2022-12-15,8.775280898876405
2022-12-16,8.626966292134831
2022-12-17,9.582022471910111
2022-12-18,9.842696629213483
2022-12-19,8.71685393258427
2022-12-20,9.101123595505618
2022-12-21,8.83370786516854
2022-12-22,8.689887640449438
2022-12-23,9.314606741573034
2022-12-24,10.579775280898875
2022-12-25,9.651685393258427
2022-12-26,9.514606741573033
2022-12-27,8.761797752808988
2022-12-28,8.862921348314607
2022-12-29,8.692134831460674
2022-12-30,9.251685393258429
2022-12-31,11.251685393258429
2023-01-01,9.651685393258427
2023-01-02,8.73258426966292
2023-01-03,8.676404494382023
2023-01-04,8.791011235955056
2023-01-05,8.564044943820225
2023-01-06,9.521348314606742
2023-01-07,9.69438202247191
2023-01-08,9.325842696629213
2023-01-09,9.060674157303373
2023-01-10,8.782022471910112
2023-01-11,8.858426966292134
2023-01-12,8.892134831460675
2023-01-13,8.420224719101123
2023-01-14,9.597752808988764
2023-01-15,10.024719101123596
2023-01-16,8.813483146067416
2023-01-17,8.66067415730337
2023-01-18,8.498876404494382
2023-01-19,8.806741573033708
2023-01-20,8.730337078651685
2023-01-21,9.757303370786516
2023-01-22,10.015730337078653
2023-01-23,8.914606741573033
2023-01-24,8.539325842696629
2023-01-25,8.948314606741572
2023-01-26,8.831460674157304
2023-01-27,8.6
2023-01-28,10.017977528089888
2023-01-29,10.110112359550564
2023-01-30,8.997752808988764
2023-01-31,8.791011235955056
2023-02-01,8.96629213483146
2023-02-02,8.858426966292134
2023-02-03,9.020224719101124
2023-02-04,9.734831460674158
2023-02-05,10.107865168539323
2023-02-06,8.687640449438202
2023-02-07,8.689887640449438
2023-02-08,8.970786516853932
2023-02-09,8.957303370786518
2023-02-10,9.233707865168538
2023-02-11,9.415730337078651
2023-02-12,9.847191011235957
2023-02-13,9.386516853932584
2023-02-14,8.770786516853933
2023-02-15,8.77752808988764
2023-02-16,9.03370786516854
2023-02-17,8.570786516853932
2023-02-18,9.626966292134831
2023-02-19,9.730337078651685
2023-02-20,9.719101123595506
2023-02-21,8.916853932584269
2023-02-22,9.123595505617978
2023-02-23,8.467415730337079
2023-02-24,8.752808988764045
2023-02-25,9.469662921348316
2023-02-26,9.90561797752809
2023-02-27,8.593258426966292
2023-02-28,8.71685393258427
2023-03-01,8.779775280898876
2023-03-02,8.557303370786517
2023-03-03,8.730337078651685
2023-03-04,9.696629213483146
2023-03-05,9.84494382022472
2023-03-06,9.469662921348316
2023-03-07,8.671910112359551
2023-03-08,9.008988764044943
2023-03-09,8.701123595505617
2023-03-10,9.114606741573034
2023-03-11,9.96629213483146
2023-03-12,10.440449438202249
2023-03-13,8.685393258426966
2023-03-14,9.07191011235955
2023-03-15,9.30112359550562
2023-03-16,9.062921348314608
2023-03-17,9.020224719101124
2023-03-18,9.024719101123596
2023-03-19,10.478651685393258
2023-03-20,10.065168539325844
2023-03-21,9.397752808988765
2023-03-22,9.103370786516852
2023-03-23,8.966367713004484
2023-03-24,8.939461883408072
2023-03-25,9.856502242152466
2023-03-26,9.899103139013452
2023-03-27,8.98206278026906
2023-03-28,9.033632286995516
2023-03-29,9.065022421524665
2023-03-30,9.504484304932737
2023-03-31,9.217488789237668
2023-04-01,9.477578475336324
2023-04-02,9.188340807174889
2023-04-03,8.869955156950672
2023-04-04,8.948430493273543
2023-04-05,8.426008968609866
2023-04-06,8.591928251121077
2023-04-07,8.437219730941704
2023-04-08,8.75560538116592
2023-04-09,8.513452914798206
2023-04-10,9.567264573991032
2023-04-11,8.899103139013453
2023-04-12,9.161434977578477
2023-04-13,8.82286995515695
2023-04-14,8.652466367713005
2023-04-15,9.672645739910314
2023-04-16,9.82286995515695
2023-04-17,9.242152466367711
2023-04-18,8.952914798206278
2023-04-19,9.338565022421523
2023-04-20,8.9304932735426
2023-04-21,9.15695067264574
2023-04-22,9.567264573991032
2023-04-23,9.76457399103139
2023-04-24,9.2152466367713
2023-04-25,8.943946188340806
2023-04-26,9.159550561797753
2023-04-27,9.03820224719101
2023-04-28,9.224719101123595
2023-04-29,9.496629213483146
2023-04-30,9.440449438202249
2023-05-01,10.359550561797754
2023-05-02,9.50561797752809
2023-05-03,9.080898876404495
2023-05-04,9.074157303370786
2023-05-05,9.182022471910113
2023-05-06,9.30112359550562
2023-05-07,9.907865168539326
2023-05-08,9.30561797752809
2023-05-09,8.92134831460674
2023-05-10,9.312359550561798
2023-05-11,8.923595505617978
2023-05-12,9.07191011235955
2023-05-13,8.948314606741572
2023-05-14,9.51011235955056
2023-05-15,9.337078651685394
2023-05-16,9.035955056179777
2023-05-17,9.22247191011236
2023-05-18,9.026905829596412
2023-05-19,9.047085201793722
2023-05-20,10.295964125560538
2023-05-21,10.221973094170403
2023-05-22,9.076233183856502
2023-05-23,9.237668161434977
2023-05-24,9.278026905829597
2023-05-25,8.885650224215247
2023-05-26,9.609865470852018
2023-05-27,10.024663677130045
2023-05-28,10.717488789237668
2023-05-29,9.22421524663677
2023-05-30,9.542600896860986
2023-05-31,9.239910313901346
2023-06-01,9.154708520179373
2023-06-02,9.576233183856502
2023-06-03,9.739910313901346
2023-06-04,9.76457399103139
2023-06-05,9.957399103139014
2023-06-06,9.399103139013452
2023-06-07,9.394618834080717
2023-06-08,9.57847533632287
2023-06-09,9.316143497757848
2023-06-10,10.473094170403588
2023-06-11,10.650224215246636
2023-06-12,9.680089485458613
2023-06-13,9.221476510067117
2023-06-14,9.10738255033557
2023-06-15,9.586129753914989
2023-06-16,9.449664429530202
2023-06-17,10.064876957494407
2023-06-18,9.912751677852349
2023-06-19,9.302013422818792
2023-06-20,9.68903803131991
2023-06-21,9.60178970917226
2023-06-22,9.63758389261745
2023-06-23,9.395973154362416
2023-06-24,9.626398210290828
2023-06-25,9.62192393736018
2023-06-26,9.686800894854589
2023-06-27,9.501118568232664
2023-06-28,9.096196868008947
2023-06-29,9.1834451901566
2023-06-30,9.06711409395973
2023-07-01,9.257270693512304
2023-07-02,10.085011185682326
2023-07-03,9.586129753914989
2023-07-04,9.044742729306488
2023-07-05,8.919463087248323
2023-07-06,9.357941834451902
2023-07-07,9.543624161073826
2023-07-08,9.642058165548098
2023-07-09,10.225950782997764
2023-07-10,9.36241610738255
2023-07-11,9.731543624161072
2023-07-12,9.125279642058166
2023-07-13,8.94854586129754
2023-07-14,9.031319910514542
2023-07-15,9.74496644295302
2023-07-16,9.691275167785236
2023-07-17,9.026845637583891
2023-07-18,9.006711409395972
2023-07-19,9.3668903803132
2023-07-20,9.31096196868009
2023-07-21,8.865771812080537
2023-07-22,9.536912751677852
2023-07-23,10.05592841163311
2023-07-24,9.21923937360179
2023-07-25,8.966442953020135
2023-07-26,9.239373601789708
2023-07-27,9.237136465324385
2023-07-28,8.80089485458613
2023-07-29,9.335570469798656
2023-07-30,9.31543624161074
2023-07-31,8.845637583892618
2023-08-01,8.557046979865772
2023-08-02,8.72645739910314
2023-08-03,8.100896860986547
2023-08-04,8.284753363228699
2023-08-05,8.365470852017937
2023-08-06,8.405829596412556
2023-08-07,8.68609865470852
2023-08-08,8.419282511210762
2023-08-09,8.51793721973094
2023-08-10,8.459641255605382
2023-08-11,8.289237668161435
2023-08-12,8.573991031390134
2023-08-13,8.697309417040358
2023-08-14,8.089686098654708
2023-08-15,8.670403587443946
2023-08-16,7.952914798206278
2023-08-17,8.358744394618833
2023-08-18,8.29372197309417
2023-08-19,8.228699551569507
2023-08-20,8.81390134529148
2023-08-21,8.878923766816143
2023-08-22,8.634529147982063
2023-08-23,8.860986547085203
2023-08-24,8.742152466367713
2023-08-25,9.295964125560538
2023-08-26,8.784753363228699
2023-08-27,8.36322869955157
2023-08-28,9.3542600896861
2023-08-29,8.643497757847534
2023-08-30,8.374439461883409
2023-08-31,8.800448430493274
2023-09-01,8.762331838565023
2023-09-02,9.378923766816143
2023-09-03,9.495515695067263
2023-09-04,9.547085201793722
2023-09-05,9.27578475336323
2023-09-06,9.345291479820627
2023-09-07,9.199551569506726
2023-09-08,9.073991031390134
2023-09-09,9.589686098654708
2023-09-10,9.29372197309417
2023-09-11,10.556053811659194
2023-09-12,9.170403587443946
2023-09-13,9.147982062780269
2023-09-14,9.834080717488789
2023-09-15,8.86322869955157
2023-09-16,9.807174887892376
2023-09-17,10.798206278026903
2023-09-18,9.6457399103139
2023-09-19,9.376681614349776
2023-09-20,9.201793721973097
2023-09-21,9.52017937219731
2023-09-22,9.125560538116591
2023-09-23,9.757847533632289
2023-09-24,9.466367713004484
2023-09-25,10.2152466367713
2023-09-26,9.697309417040358
2023-09-27,9.42152466367713
2023-09-28,9.524663677130045
2023-09-29,9.035874439461884
2023-09-30,9.88116591928251
2023-10-01,10.756152125279645
2023-10-02,9.451901565995524
2023-10-03,9.134228187919463
2023-10-04,9.421875
2023-10-05,9.377232142857142
2023-10-06,9.479910714285714
2023-10-07,10.051339285714286
2023-10-08,10.383928571428571
2023-10-09,9.180803571428571
2023-10-10,8.877232142857142
2023-10-11,9.111607142857142
2023-10-12,9.886160714285714
2023-10-13,9.158482142857142
2023-10-14,9.671875
2023-10-15,9.930803571428571
2023-10-16,8.991071428571429
2023-10-17,9.388392857142858
2023-10-18,9.386160714285714
2023-10-19,9.111607142857142
2023-10-20,9.191964285714286
2023-10-21,9.636160714285714
2023-10-22,9.926339285714286
2023-10-23,9.506696428571429
2023-10-24,9.102678571428571
2023-10-25,9.435267857142858
2023-10-26,9.392857142857142
2023-10-27,9.636160714285714
2023-10-28,9.928571428571429
2023-10-29,10.5
2023-10-30,9.359375
2023-10-31,8.689732142857142
2023-11-01,9.962053571428571
2023-11-02,8.691964285714286
2023-11-03,8.948660714285714
2023-11-04,9.832589285714286
2023-11-05,10.399553571428571
2023-11-06,9.622767857142858
2023-11-07,8.941964285714286
2023-11-08,9.560267857142858
2023-11-09,8.886160714285714
2023-11-10,9.154017857142858
2023-11-11,10.334821428571429
2023-11-12,10.25
2023-11-13,9.868303571428571
2023-11-14,9.162946428571429
2023-11-15,9.167410714285714
2023-11-16,9.34375
2023-11-17,9.020089285714286
2023-11-18,10.040178571428571
2023-11-19,10.263392857142858
2023-11-20,8.984375
2023-11-21,9.254464285714286
2023-11-22,9.383928571428571
2023-11-23,9.029017857142858
2023-11-24,9.006696428571429
2023-11-25,10.042410714285714
2023-11-26,10.270089285714286
2023-11-27,9.256696428571429
2023-11-28,9.162583518930958
2023-11-29,9.12694877505568
2023-11-30,9.26280623608018
2023-12-01,9.026726057906458
2023-12-02,9.953229398663698
2023-12-03,9.922048997772828
2023-12-04,8.942093541202672
2023-12-05,9.057906458797328
2023-12-06,9.093541202672606
2023-12-07,8.962138084632517
2023-12-08,9.260579064587974
2023-12-09,9.249443207126948
2023-12-10,9.523385300668153
2023-12-11,9.405345211581292
2023-12-12,8.855233853006682
2023-12-13,9.249443207126948
2023-12-14,8.968819599109132
2023-12-15,8.7728285077951
2023-12-16,9.775055679287306
2023-12-17,9.888641425389755
